assessment_id,Longitude,Latitude
2840625,-116.7744,32.6872
2840625,-116.5752,32.6721
2840625,-117.9955,34.1633
2840625,-116.83133,33.14739
2840625,-116.5576,32.669
2840625,-118.2495,34.3675
2840625,-116.9284,33.3049
2840625,-118.2531,34.2137
2840625,-116.4965873,32.72171701
2840625,-117.4383,33.38112
2840625,-118.002,34.1434
2840625,-117.41361,34.19417
2840625,-116.7259,32.81424
2840625,-117.0375,33.34889
2840625,-117.8491,34.1222
2840625,-116.79403,32.93799
2840625,-117.31734,33.41545
2840625,-116.766,32.8351
2840625,-117.41361,34.19417
2840625,-117.7203,34.1016
2840625,-116.53068,32.83589
2840625,-117.7276,34.1284
2840625,-116.537489,32.80781415
2840625,-117.8171,33.6081
2840625,-117.03333,34.05
2840625,-117.33558,33.36286
2840625,-117.08333,33.38333
2840625,-116.68222,32.98444
2840625,-118.14452,34.14779
2840625,-116.8828,33.3004
2840625,-116.625,32.525
2840625,-116.7559,32.8148
2840625,-116.88139,32.60667
2840625,-118.14361,34.14778
2840625,-118.1267,34.1344
2840625,-117.5767,33.5142
2840625,-117,33.31667
2840625,-118.1215,34.1529
2840625,-117.0889,33.4245
2840625,-118.05611,34.14056
2840625,-116.9191,33.2972
2840625,-118.01056,34.15111
2840625,-117,33.61667
2840625,-116.625,33.0125
2840625,-116.80419,32.9255
2840625,-116.56439,32.67516
2840625,-116.83538,32.81616
2840625,-117.225,33.48333
2840625,-117.8649,34.1892
2840625,-116.97972,33.85889
2840625,-116.7601,32.7146
2840625,-116.6818,32.7901
2840625,-117.9683,34.1822
2840625,-118.0199362,34.17116461
2840625,-116.82703,32.97652
2840625,-117.425,33.7667
2840625,-117.1535,33.4181
2840625,-117.8214,34.1619
2840625,-117.2887,33.4859
2840625,-116.97201,33.19836
2840625,-116.76641,32.83505
2840625,-116.6745,33.1521
2840625,-116.8194,32.89074
2840625,-117.2511,33.3764
2840625,-117.36556,33.49278
2840625,-116.71691,33.08272
2840625,-117.729,34.1277
2840625,-116.6731,33.1092
2840625,-116.6731,33.1092
2840625,-118.0541,34.1427
2840625,-116.76,32.81611
2840625,-117.0417,33.3721
2840625,-116.97825,33.36885
2840625,-117.175,33.575
2840625,-117.08333,33.33333
2840625,-116.93333,33.21667
2840625,-116.58768,33.29337
2840625,-118,34.1662
2840625,-116.92022,33.30215
2840625,-117.9774,34.1394
2840625,-118.0435,34.1752
2840625,-116.9951,33.4672
2840625,-117.79583,34.12972
2840625,-116.82048,33.0268
2840625,-116.61667,32.51667
2840625,-118.0385,34.1509
2840625,-116.79394,33.11401
2840625,-116.898,33.071
2840625,-116.90972,33.30222
2840625,-117.90667,34.13361
2840625,-118.0804,34.1554
2840625,-116.63333,32.93333
2840625,-116.79079,32.65695
2840625,-116.6739,33.1528
2840625,-118.0541,34.1427
2840625,-117.0835,33.3058
2840625,-116.83831,32.81302
2840625,-117.9816,34.1832
2840625,-116.6622,32.7547
2840625,-117.99806,34.14806
2840625,-117.79583,34.12972
2840625,-118.1215,34.1529
2840625,-118.0359,34.1399
2840625,-118.05,34.17083
2840625,-117.2783,33.4667
2840625,-116.416,33.583
2840625,-116.9189,32.6775
2840625,-116.79091,32.95557
2840625,-117.11889,33.06256
2840625,-116.6131,32.6048
2840625,-116.70833,33.01667
2840625,-117.11814,33.07453
2840625,-117.5983,33.5183
2840625,-118.0218,34.1869
2840625,-116.46028,33.20748
2840625,-117.38705,33.43677
2840625,-117.1535,33.4181
2840625,-118.2809228,34.23640097
2840625,-116.4697,32.6095
2840625,-118.05,34.1747
2840625,-116.98333,33.2
2840625,-116.9189,32.6775
2840625,-118.0632,34.1502
2840625,-116.6842,33.1698
2840625,-118.05328,34.1413
2840625,-116.5374914,33.06990632
2840625,-117.9946,34.1646
2840625,-118.2531,34.2137
2840625,-117.11989,33.03831
2840625,-118.0106,34.1511
2840625,-116.72129,33.20019
2840625,-118.1436388,34.14696443
2840625,-118.0359,34.1399
2840625,-116.91529,32.69813
2840625,-116.67096,32.99227
2840625,-116.76856,33.24421
2840625,-116.6713,33.0274
2840625,-116.5227,33.082
2840625,-116.868,33.0418
2840625,-116.90376,32.88175
2840625,-116.83133,33.14739
2840625,-118.1243,34.1377
2840625,-116.71722,33.33639
2840625,-116.93333,33.21667
2840625,-116.80417,33.04583
2840625,-116.73026,32.98982
2840625,-116.7057,33.1062
2840625,-117.1627,33.3788
2840625,-118.11443,34.1281
2840625,-116.80417,33.05333
2840625,-116.625,33.01667
2840625,-117.57833,33.4775
2840625,-116.75194,33.37917
2840625,-118.22139,34.14917
2840625,-117.3961,33.6515
2840625,-117.305,33.5225
2840625,-116.7797,33.0529
2840625,-117.1167,33.474
2840625,-116.6375,33.04944
2840625,-117.56417,33.47222
2840625,-117.56389,33.47167
2840625,-116.8869,33.30158
2840625,-117.03278,33.35028
2840625,-116.61667,32.91667
2840625,-117.15111,33.42373
2840625,-116.88833,33.29917
2840625,-116.99385,32.96025
2840625,-116.77471,32.59801
2840625,-118,34.1662
2840625,-116.90528,32.61583
2840625,-118,34.1662
2840625,-117.5481,33.5564
2840625,-116.557,32.7726
2840625,-118.1215,34.1529
2840625,-117.81667,33.61667
2840625,-117.43985,33.45196
2840625,-117.38646,33.42685
2840625,-117.2834,33.5051
2840625,-116.81364,32.88834
2840625,-118.002,34.1487
2840625,-116.71611,32.7725
2840625,-116.6456,33.0975
2840625,-116.80417,32.56222
2840625,-116.71258,33.08054
2840625,-117.99736,34.14643
2840625,-117.1535,33.4181
2840625,-118.0402,34.1552
2840625,-117.45582,33.37473
2840625,-116.625,32.525
2840625,-116.9243,32.91077
2840625,-117.91667,34.3
2840625,-117.076511,33.82368087
2840625,-117.15,33.56667
2840625,-117.9956,34.163
2840625,-116.766,32.8351
2840625,-117.425,33.76667
2840625,-116.625,33.2756
2840625,-116.765,32.71126
2840625,-117.05194,32.82
2840625,-116.6673,33.2578
2840625,-118.1243,34.1377
2840625,-116.80417,32.56222
2840625,-117.75889,34.07778
2840625,-116.7508,32.6071
2840625,-117.96,34.08528
2840625,-116.98333,33.2
2840625,-117.3543,33.5051
2840625,-116.99139,32.90722
2840625,-117.04886,33.42208
2840625,-116.91891,32.67749
2840625,-117.99861,34.16
2840625,-117.24167,33.49167
2840625,-116.83781,33.24346
2840625,-117.8187,34.1622
2840625,-117.22139,33.49639
2840625,-116.74194,32.85667
2840625,-117.7389,34.1254
2840625,-117.04889,33.42222
